user_id,tweet_id,tweet_text,class
user0708,2c7fa0546627,"['bajardepeso', 'hora', 'adelgazar', 'mejor', 'contar', 'caloría', 'fijarno', 'macronutrient']",control
user0709,413cdfd5fcd4,"['mejor', 'amiga', 'ahora', 'si', 'ver', 'resultado', 'aunque', 'coma', 'mañana', 'tarde', 'ario']",anorexia
user0710,f9447ee917dd,"['hola', 'querido', 'princesa', 'dej', 'devorar', 'realmente', 'querer', 'ver', 'muerto', 'alternativo', 'vida', 'hermoso']",anorexia
user0711,39906bdd3b35,"['vez', 'placer', 'comer', 'encontrar', 'contrast', 'aroma', 'sabor', 'mismo', 'plato', 'tal', 'caso', 'boquerones', 'ajillo', 'piparra', 'reserva', '856', '13', '63', '10', 'restaurante', 'gastronomiar', 'queso', 'comidasana', 'branding', 'jerez', 'cocina']",control
user0712,89098eee293b,"['ejemplo', 'buen', 'desayuno', 'equilibrado', 'tostado', 'pan', 'centeno', 'tomatir', 'canónigo', 'huevo', 'pruébalo', 'delicioso', 'nutritivo', 'comenzar', 'energía', 'mañana', 'salud', 'healthylife']",control
user0713,5c3501d74303,"['si', 'poder', 'decaer', 'solo', '6', 'kilo', 'mas', 'completo', 'meta', '1', 'mes', 'conseguir', 'objetivo', '45', 'kg', 'motivacion']",anorexia
user0714,e5ce892fe1dd,"['ser', 'bulimico', 'jama', 'tanto', 'difícil', 'q', 'sociedad', 'pega', 'espalda', 'met', 'rollir', 'aun', 'así', 'perfecto']",anorexia
user0715,213b14852f80,"['malo', 'llorar', 'arder', 'muuucho', 'ojo', 'ed', 'sue', 'cut', 'hate', 'mam', 'anoréxicar', 'tw']",anorexia
user0716,e946a1d61d36,"['pic', 'thin', 'thinspiration', 'motivation', 'thinsgap', 'thinspo', 'skinny', 'leg', 'perfect', 'outfit', 'amo', 'thinsp', 'fav']",anorexia
user0717,18800e717654,"['lamentable', 'tener', 'aguantar él', 'gana', 'comertar', 'terminar', 'atracón', 'fat', 'fast', 'proán', 'gordo', 'anorexic', 'thinspo', 'thinspiration']",anorexia
user0718,7108e8542b2f,"['2', 'kilo', '1', 'dia', 'mas', 'gordo', 'poder', 'pierdo', 'control', 'nuevo', 'ihatemylife']",anorexia
user0719,ad2c01640c9d,"['gym', 'ritmo', 'km16', 'll']",control
user0720,680694d298ac,"['comida', 'real', 'fácil', 'ingrediente', '3', 'huevo', 'espinaca', 'rulo', 'cabrar', 'aceite', 'olivo', 'saltear', 'espinaca', 'mezclarla', 'huevir', 'añadir', 'rulo', 'cabrar', 'tiempo', '5', 'minuto', 'dificultad', 'fácil']",control
user0721,243825c0524c,"['mas', 'gusta', 'verano', 'dar', 'gana', 'comer', 'anorexia', 'goals']",anorexia
user0722,4517b0d578da,"['hoy', 'corremo', 'today', 'we', 'run', 'running', 'runner', 'fit', 'training', 'workout', 'gym', 'runners', 'motivation', 'sport', 'instarunners', 'instarun', 'marathon', 'trailrunning', 'runhappy', 'cardio', 'runningmotivation', 'runnersofinstagram', 'love', 'instarunner', 'instagood', 'motivation', 'healthy']",control
user0723,6edf0558077b,"['dormí', 'voy', 'poner', 'hacer', 'ejercicio', 'dar', 'asco', 'ana', 'mia', 'anorexia', 'bulimia', 'proán', 'promia', 'ed', 'tca']",anorexia
user0724,2764612994bb,"['hoy', 'díainternacionalcontralostca', 'aprovechar', 'compartir', 'intervención', 'compañero', 'trastorno', 'conducta', 'alimentariair', 'programa', 'anorexia', 'bulimio']",anorexia
user0725,eaee1109761e,"['metabolismo', 'cambio', 'figurar', 'cambio', 'formar', 'pensar', 'muta', 'extraño', 'avez', 'verme', 'gorda', 'si', 'compañera']",anorexia
user0726,f8fa75f36fa5,"['poner', 'foto', 'refrigerador']",anorexia
user0727,16d24a9de0b0,"['almuerzo', 'llego', 'nutrient', 'antioxidant', 'ensalado', 'kale', 'rugular', 'tomatir', 'mango', 'cebollo', 'morado', 'aderecé', 'sal', 'limón', 'aceite', 'olivo', 'pescado', 'atún', 'pancha', 'palatino', 'macho', 'infalob', 'almuerzosaludable', 'hea']",control
user0728,815d7b6c64f7,"['buscar', 'cuerpo', 'perfecto', 'perder', 'control', 'testimonio', 'anorexia', 'bulimio']",anorexia
user0729,2da761c8fa10,"['decir', 'dicho', 'compartir', 'vivir', 'mejor', 'compartir', 'buen', 'lubina', 'sal', 'espectacular', 'apetecer', 'sabor', 'ensupunto', 'horno', 'lubín', 'comidasán', 'pescadofresco', 'madridrio', 'arganzuelar']",control
user0730,1f314f0a270a,"['banda', 'iliotibial', 'siete', 'estiramiento', 'aliviar', 'dolor', 'caderar', 'rodilla', 'vía', 'yosoyfedo']",control
user0731,70692023408d,"['obligar', 'cenar', 'sospechar', 'único', 'decir', 'tanto', 'pelotuda', 'siempre', 'dar', 'cuenta', 'ana', 'mia', 'anorexia', 'bulimia', 'proán', 'promia', 'ed', 'tca']",anorexia
user0732,aaf4d76072e8,"['necesita', 'comenzar', 'motivación', 'pictwittercom1dsgyi1zpk']",control
user0733,b11007c61ebd,"['relación', 'ultraprocesado', 'obesidad', 'probado', 'nuevo', 'estudio', 'obeso', 'obesidad', 'fueraultraprocesado', 'adelgazar', 'perderpeso', 'salud', 'dieta', 'comersano']",control
user0734,2feafae44830,"['comenzar', 'cambiar', 'cuerpo', 'cuerpodeimpacto', 'cuerposano', 'salud']",control
user0735,f8d9469a543c,"['mismo', 'odiar', 'mismo', 'ir', 'llamar', 'gord', 'cualquiera', 'hipócrita', 'mierdo']",anorexia
user0736,ae47c0381dc0,"['avez', 'detener', 'mente', 'health', 'fit', 'tflers', 'model', 'addict', 'fitspo', 'workout', 'bodybuilding', 'cardio', 'gym', 'train', 'training', 'photooftheday']",control
user0737,b74d44753199,"['das', 'resultado', 'practicante', 'mes', 'empezar', 'adicción', 'q', 'llevar', 'vida', 'saludable', 'aquí', 'entrena', 'haz']",control
user0738,99dfc5c0fc40,"['sentir', 'mejor', 'delgado', 'pensar', 'así', 'gusto', 'demá', 'testimonio', 'anorexia', 'bulimio']",anorexia
user0739,687832d1231d,"['pudding', 'vegano', 'cacao', 'maco', 'remolacha', 'caramelizado', 'pistacho', 'elaborado', 'perfecto', 'preparar', 'desayuno', 'completo', 'equilibrado', 'pierda', 'receta', 'veganfood', 'healthyfood', 'homemadar']",control
user0740,db007728cde5,"['pasado', 'sentir', 'ballena', 'rechazar', 'invitación', 'amigo', 'salir', 'sentir', 'verguenza', 'án', 'skinny']",anorexia
user0741,ef1484dd4563,"['permitir', 'mensaje', 'circular', 'alegremente', 'proán', 'promia']",control
user0742,4af9250b181b,"['tomar', 'verde', 'canela', 'laurel']",anorexia
user0743,f3a15fbdea70,"['quemador', 'grasa', 'energía', 'fat', 'burner', 'and', 'energy', 'strength', 'herbalifenutrition', 'herbalife24', 'business', 'herbalife', 'herbaliferesults', 'protein', 'fit', 'motivation']",control
user0744,254c852cf60e,"['transformar', 'cuerpo', '21', 'día', 'gurú', 'seguir', 'millón', 'persona', 'día', 'plar', 'rutina', '21', 'día', 'pauta', 'alimentaciónsaludable', 'deporte', 'ejercicio', 'libro', 'enformar']",control
user0745,7ddcd683808d,"['alimento', 'vegetal', 'proteína', 'completo', 'proteinacompleta']",control
user0746,7e816a854887,"['hambrir', 'tiempo', 'rol él', 'jamón', 'relleno', 'queso', 'cheddar', 'salteado', 'keto', 'lchf', 'lowcarb']",control
user0747,125cb678dee8,"['brócoli', 'salteado', 'ajito', 'gambas', 'salsar', 'soja', 'sésamo', 'stori', 'receta', 'flash', 'er', 'ing']",control
user0748,8b0d619ae950,"['dar', 'asco', 'decir', 'peso', 'voz', 'alto']",anorexia
user0749,43a757562dea,"['mucho', 'actividad', 'físico', 'especialmente', 'aquel', 'realizado', 'persona', 'neófita', 'mundo', 'entrenamiento', 'running', 'si', 'realizar', 'manera', 'apropiado', 'poder', 'llegar', 'causar', 'lesión']",control
user0750,e8a8f303680d,"['sentir', 'filo', 'cortar', 'piel']",anorexia
user0751,ab3c2cff9fac,"['poder', 'hacer', 'ejercicio', 'llamado', 'ir', 'casa', 'abuela', 'puta', 'familia']",anorexia
user0752,0d9528ae63dc,"['10', 'día', 'bajar', 'peso', 'así', 'si', 'dar', 'consejo', 'maravilla']",anorexia
user0753,ec54635a7c16,"['cuándo', 'aguantar', 'siento', 'poder', 'querer', 'romper', 'corazón', 'mismo', 'bulimia', 'bulimianervós', 'bulimicgirl', 'bulimic', 'anorexia']",anorexia
user0754,529affa8746a,"['vidasán', 'girl', 'amigo', 'si', 'querés', 'armar', 'dieta', 'detox']",control
user0755,febc8496512d,"['distinto', 'tipo', 'abdominal', 'bajar', 'panza']",anorexia
user0756,8eae253f73f2,"['muerto', 'gordo']",anorexia
user0757,01718b58ee16,"['pensar', 'bueno', 'hermana', 'tal', 'flaca', 'sorrynotsorry', 'dar']",anorexia
user0758,a6b1535790be,"['ayuno', 'total', 'hoy', 'lunes', 'clásico']",anorexia
user0759,3b0d6f80c856,"['darte', 'cuenta', 'gordo', 'modo', 'dietar', 'extremo', 'solo', 'agua', 'aire', 'dejar él', 'nunca']",anorexia
user0760,3af60746acd7,"['fundaciónape', 'trabajar', 'impulsar', 'concienciación', 'ciudadano', 'riesgo', 'aparición', 'tca', 'cambio', 'cultural', 'necesario', 'minimizar', 'riesgo', 'tca', 'bulimia', 'anorexia', 'trastornosporatracon ', 'trastornosalimentario', 'stoptca']",anorexia
user0761,4af4ce03ec44,"['tca', 'vómito', 'autoinducido', 'malo', 'estrategia', 'adelgazar', 'bulimia', 'adolescente', 'anorexio']",control
user0762,cdef6f71e53c,"['si', 'decir', 'pli', 'poder', 'señora', 'comer']",control
user0763,077f439ef666,"[' él él', 'mazindol', 'auxiliar', 'control', 'peso', 'adelgazar', 'hambrir', 'diainternacionaldelafelicidad', 'felizmiércol', 'tokio2020', 'díamundialdelafelicidad', 'primavera', 'nohaypeluchesminiso', 'madero', 'tampico', 'dietar', 'obesidad', 'fit', 'girl', 'arcticmonkeysxsopita']",control
user0764,ba98de07f3f2,"['mejor', 'sólo', 'comer', 'comida', 'real', 'si', 'nutrar', 'evitar', 'tanto', 'problema', 'colorant', 'artificial']",control
user0765,19c2c63bb5a8,"['tip', '003', 'infusión', 'té', 'verde', 'endulzante', 'quema', 'uno', '100', 'caloría', 'diario', 'thinspiration', 'thin', 'motivation']",anorexia
user0766,7a05551caa2e,"['cena', 'real', 'básico', 'completo', 'rápido', 'comer', 'comida', 'real', 'día', 'día', 'significar', 'siempre', 'comer', 'plato', 'fotogénico', 'veces', 'realidad', 'dejar', 'tiempo', 'comer', 'bonito', 'completo', 'saludable', 'realfooder', 'rea']",control
user0767,6c9877726fba,"['hoy', 'ir', 'ir', 'pesar yo', 'nervio', 'miedo', 'mismo', 'tiempo', 'si', 'bajar', 'sentirar', 'aun', 'peor', 'conmigo', 'mismo']",anorexia
user0768,ddf7421c10fd,"['obvio', 'comprar', 'hacer yo', 'comida', 're', 'rico', 'mínimo', 'hambre', 'circulovicioso']",anorexia
user0769,9e16dfcde8ac,"['11', 'día', 'bajado', '3', 'kilo', 'gracia', 'feliz', 'echar él', 'mas', 'ganar', 'poder', 'rendir', 'poder']",anorexia
user0770,94ed6be9b091,"['querido', 'princess', 'curioso', 'dejar', 'comer', 'desear', 'devorarte', 'porqué', 'entregarl', 'cuerpo']",anorexia
user0771,675e23b5f26e,"['mañana', 'pasar', 'mañana', 'ver', 'cuanto', 'bajo', 'aquí', 'sábado', 'skinnygirl', 'skinny', 'thispo', 'ayuno']",anorexia
user0772,acd7a3c8c853,"['vida', 'vida', 'vida', 'anorexio', 'imagino', 'dia', 'anamia']",anorexia
user0773,7b9bf7ac6350,"['saber', 'pasar', 'si', 'cosa', 'estomago', 'empezar', 'doler', 'volver', 'comer']",anorexia
user0774,14b3332e8ae3,"['olla', 'carne', 'conejopollocerdo', 'curry', 'saber', 'bien', 'cómo', 'hecho', 'oir', 'quedado', 'rico', 'cocinaloquecom', 'nutrimenu', 'menuorg']",control
user0775,a4199053c0ae,"['ir', 'todooooo', 'dia', 'durísimooooooo', 'felicitacionesss', 'full', 'entrenar', 'bien', 'yoelegicorrer', 'runningteamsuperacion', 'run', 'running', 'healty', 'gabrielhugovilella', 'entrenador', 'personaltrainer']",control
user0776,84991ffecbe3,"['llevar', '20', 'hora', 'ayuno', 'carreradeki él', 'princesa', 'lifeisagun', 'lograndomismeta']",anorexia
user0777,0d3b09265e72,"['cenir', 'porcion', 'pizza', 'volviendoalaanorexio', 'obesidad', 'hashtagspelotudo']",anorexia
user0778,bcf87cab346d,"['hoy', 'comí', 'solo', 'vomitir', '14', 'esome', 'siento', 'mal', 'siento', 'veo', 'gordo']",anorexia
user0779,71cd317ba3d8,"['échalar', 'vistazo', 'plan', 'entrenamientir', 'seguro', 'alguno', 'medida', 'workout', 'deporlovers']",control
user0780,3a5106e56e95,"['guerrerir', 'siempre', 'encontrar', 'mejor', 'momento', 'lugar', 'descansar', 'psicología', 'psicologo', 'coach', 'coaching', 'motivation', 'salud', 'pensamientospositivo', 'animal', 'meta', 'superación', 'motivación', 'gym', 'wellness', 'entrenador', 'crecimientopersonal']",control
user0781,e3a3c7407a11,"['deporte', 'alimento', 'mejorar', 'sistema', 'inmune', 'ayudar', 'adelgazar']",control
user0782,94bb3739c642,"['primero', 'semana', 'siempre', 'vomito', 'tip', 'facts']",anorexia
user0783,e52187170aff,"['cuido', 'cuerpo', 'único', 'lugar', 'vivir', 'graciasdio', 'likeforlikes', 'cambiatumente', 'cambiatuvido', 'motivacion', 'crecimiento', 'u2', 'withorwithoutyou', 'gracias']",control
user0784,fbdd1477849b,"['oir', 'bien', 'flaquitar', 'dime', 'met', 'así', 'dedo', 'vomitar', 'g', 'g', 'g', 'amistad']",anorexia
user0785,891d83b92805,"['inculcar', 'importancia', 'buen', 'alimentación', 'nivel', 'salud', 'emocionalmente', 'proceso', 'difusión', 'pegatina', 'niño', 'ideal', 'casa', 'cole', 'punto', '1', 'cada', 'día', 'coma']",control
user0786,4f076f4a6ff6,"['kilito', 'menos', 'anoretsico', 'laquesgordaespedorra']",anorexia
user0787,defac326c40e,"['vida', 'ejercicio', 'cuanto', 'duro', 'fuerte', 'vuelve', '24coach', 'superacion', 'perderpeso']",control
user0788,60242e523261,"['vez', 'bastar', 'quer él', 'pff', 'botellar', 'agua', 'chicle', 'serar', 'ahora', 'compañía']",anorexia
user0789,c1969c5624af,"['trastornosalimentario', 'cuerpo', 'ficticio', 'poster', 'metro', 'londres']",control
user0790,ae8b2ee1a026,"['fibra', 'adelgazar', 'funcionar', 'car él', 'diaz', 'tv', 'adelgazar', 'remedioscasero', 'remediosnatural', 'salud', 'belleza', 'metabolismo', 'gym']",control
user0791,58f94c53c412,"['chicao', 'preferir', 'ser', 'dio', 'creer', 'ser', 'demas', 'querer']",anorexia
user0792,d21e01ebc3b1,"['baja', 'autoestimo', 'iwannathisbody']",anorexia
user0793,8847aa0eea77,"['aguacatar', 'engordo', 'alimentacionsaludable', 'descubrir', 'secreto', 'nadie', 'contar']",control
user0794,7067df323d78,"['querer', 'ser', 'flacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa', 'proán']",anorexia
user0795,dcae48bb7bdf,"['nadador', 'acción', 'tope', 'verano', 'ready', 'for', 'the', 'summer', 'natacion', 'piscinar', 'cdcubas', 'cuba', 'cubasdelasagrar', 'agua', 'swim', 'nadar', 'sport', 'fit', 'happy', 'instagram', 'polideportivo']",control
user0796,72c6fc19a2eb,"['siempre', 'mismo', 'triunfan', 'zorra', 'lograr', 'ser', 'mejor', 'aunque', 'cueste', 'conseguire']",anorexia
user0797,8ef7dcc54e47,"['revisión', 'correspondiente', '15', 'mes', 'entrar', 'consulta', 'comer', 'garbanzo', 'medio', 'mañana', 'gusto', 'decir', 'madre', 'ojo', 'llenar', 'lágrima']",control
user0798,84cfc2cffe9f,"['6', 'marzo', '2019', 'yeaaah', 'panzar', 'hombre', 'realbody', 'cuerporeal', 'cuerpodehombre', 'semana', '3', 'ciclo', 'testosteronar', 'amoelfitness', 'gymtime', 'lifestyle', 'lifestyle', 'influencer', 'influencer']",control
user0799,adc60bc89de1,"['alimentación', 'propiedad', 'legumbr', 'esencial']",control
user0800,bfb49eb58104,"['chia', 'aguo', 'limón', 'dejar', 'remojar', 'uno', 'hora', 'tomar', 'ayuna', 'medio', 'hora', 'cada', 'comida', 'ayudo', 'adelgazar']",anorexia
user0801,7848a8258cdf,"['dejar', 'hermoso', 'atardecer', 'gracias', 'lindo', 'comentario', 'likes', 'fit', 'nutricionista', 'tness', 'playa', 'arena', 'photography', 'fitmode', 'happy', 'photographer', 'photo']",control
user0802,7f810f6ab4ab,"['quierar', 'arriba', 'mostrar', 'camino', 'hoy', 'entrenir', 'tanto', 'duro', 'monserrate', 'sino', 'mañana', 'domingo', 'mayoría', 'descansar', 'hiciste', 'calisthenics', 'streetworkout', 'training', 'franksaenz']",control
user0803,ad38a2ce2dee,"['mejor', 'forma', 'empezar', 'finde', 'ir', 'casa', 'yakitoro', 'comidasaludable', 'madrid']",control
user0804,2a40aa304fe1,"['decir', 'deber', 'hacer', 'ejercicio', 'jajaja', 'mancuerno', 'obviamente', 'aquí', 'día', 'intentar', 'recuperar', 'agilidad', 'regular yo', 'mejor', 'cuerpo', 'weight', 'ejercicio', 'exercise', 'terraza', 'terracir', 'celo']",control
user0805,ae1c681f0abd,"['hoy', 'happy', 'bday', 'papá', 'almorzar', 'después', 'vomité', 'chaudietar']",anorexia
user0806,74ae16926679,"['poder', 'creer', 'existir', 'blog', 'dedicar', 'favorecer', 'enfermedad', 'anorexia', 'bulimiir', 'asco', 'mundo']",anorexia
user0807,b4067a253646,"['detenerte', 'pensar', 'bueno', 'diz', 'tú', 'si', 'modelling', 'model', 'fashion', 'photography', 'modeling', 'modellife', 'models', 'style', 'follow', 'fashionmodel', 'photooftheday']",control
user0808,b903258ca7be,"['punto', 'dar yo', 'atracón', 'detener', 'si', 'esperar', 'servir', 'thinspo', 'thinspiration', 'án', 'mia']",anorexia
user0809,9395fc83dbea,"['correr', 'acabe', 'mundo', 'referencia', 'camiseta', '0247939', 'referencia', 'mallo', '0248033', 'sprinter', 'deportivamente', 'tepicaeldeporte', 'running', 'deporte', 'salud', 'zapatilla']",control
user0810,c3525fd8dd3a,"['todoo', 'super', 'bienmucha', 'voluntad', 'fuerzasss', 'obioo', 'tendrir', 'resultado', 'mess', 'castigar', 'siempre']",anorexia
user0811,e0705b87e045,"['querer', 'ser', 'tanto', 'perfecto', 'anaymialifestyle', 'anaymiaforeverfriends', 'anaymiaarequear', 'anaymiaporsiempre', 'anaymiatips', 'thinsp0', 'collarbón', 'thighgaps', 'skinny', 'diet']",anorexia
user0812,1c1d8e743ebf,"['hoy', 'pasado', 'hambre', 'hora', 'cenar', 'infusión', 'par', 'cigarrillo', 'poder', 'aguantar']",anorexia
user0813,23dce631b397,"['thinspir', '10000', 'hermoso', 'pedir', 'cuerpo', 'así', 'sgt', 'navidad', 'd', 'querer', 'eda', 'piernaaaas']",anorexia
user0814,f9f8d1b64aa8,"['pasar', 'foto', 'después', 'vomitar', 'vea', 'diferencio']",anorexia
user0815,4a5e996e2d51,"['último', 'fin', 'semana', 'vacación', 'punto', 'dar', 'pistoletazo', 'salido', 'nuevo', 'temporada', 'cuanto', 'vais', 'preparar', 'pastelar', 'pollo', 'receta', 'receta', 'lasrecetasdemj', 'cocinoelmundoconmj']",control
user0816,420a615f7f4f,"['guardar', 'silencio', 'déjatir', 'llevar', 'bésame', 'corazón', 'model', 'motivation', 'gym', 'robbie', 'verano']",control
user0817,96ffa476bf8d,"['asco', 'dar', 'asco', 'quieroserflacar']",anorexia
user0818,7f502e8fd882,"['filet', 'ternero', 'salsar', 'patata', 'súper', 'crujient', 'podrás', 'creertir', 'buen', 'pruebes', 'buscar', 'receta', 'blog', 'gastroamantes', 'lovefoof', 'gastronomia', 'healthyfood']",control
user0819,6803cb861a36,"['saber', 'igual', 'gracias', 'calculadora', 'peso', 'ideal', 'ana', 'mia', 'anorexia', 'bulimia', 'proán', 'promia', 'ed', 'tca']",anorexia
user0820,bdb9eacf80f2,"['empezar', 'gordo', 'año', 'ir', 'acabar él', 'igual', 'bulimia', 'bulimianervós', 'bulimic', 'bulimicgirl', 'anorexio', 'anorexic', 'anorexiaeetclub', 'proán', 'promia', 'tca', 'ed']",anorexia
user0821,73bed9165520,"['caiga', '1', 'mes', 'conseguir', 'objetivo', 'animo', 'solo', 'si', 'querer', 'ver él', 'super', 'hermoso', 'comenzar', 'diciembre']",anorexia
user0822,73fd6bb50419,"['fin', 'semana', 'tomar', 'sol', 'aprovechar', 'rico', 'calor', 'ciudad', 'sun', 'weekend']",control
user0823,6b790fda8f1e,"['nuevo', 'post', 'dime', 'familia', 'sabotear', 'intento', 'comer', 'sano', 'si', 'así', 'echar', 'vistazo', 'nuevo', 'artículo', 'comidasalusable']",control
user0824,7490a40c5298,"['fortalecer', 'pierna', 'ayuda', 'fortalecer', 'torso', 'mejorar', 'estabilidad', 'girl', 'strong', 'legday', 'mtyfit', 'monterrey', 'nuevo', 'leon', 'mexico']",control
user0825,59ae91f74ad7,"['tentate', 'probar', 'pieza', 'volvetar', 'adicto', 'sábado', 'poner', 'comida', 'previo', 'vo', 'solo', 'disfruta', 'hacer', 'pedido', 'sushi', 'sushi', 'sushiargentina', 'sushitime', 'sushiroll', 'sushimar', 'sushimania', 'sushitime', 'comidasana', 'comida', 'comidasaludable']",control
user0826,a5dbf6b619ee,"['tanto', 'triste', 'tanto', 'solo', 'miedo', 'anorexia', 'bulimio']",anorexia
user0827,0fcb4391de3e,"['gente', 'juzgar', 'miran', 'espejo', 'ver', 'mismo', 'proán', 'promia']",anorexia
user0828,b839fd0fae1e,"['rico', 'aroma', 'galleta']",control
user0829,c016e9275cb5,"['mañana', 'lunes', 'ayuno']",anorexia
user0830,4ed08b28f0db,"['deber', 'especificar', 'deducción', 'ir', 'nutriólogo', 'emocionar', 'disponer', 'hacer', 'propio']",anorexia
user0831,69eff23748d2,"['preferir', 'pieza', 'hacer', 'ejercicio', 'tareo', 'bajar', 'obliguir', 'comer', 'masanorexiamenosgorda']",anorexia
user0832,ab879e0c6057,"['peso', 'muerto', 'sumo', 'peso', 'muerto', 'peso', 'muerto', 'trapbar', 'sentadilla', 'finalizar', 'entrenamiento', 'hoy', 'entrenamiento', 'fuerza', 'salud', 'sobrepeso', 'obesidad', 'embarazo', 'postparto']",control
user0833,8bfc945f3dce,"['cuál', 'meta', 'gymmotivation', 'gymtime', 'fitnessgoals', 'motivacion', 'motivation', 'gimnasia', 'love', 'fit', 'gymnastics']",control
user0834,a11ed48b6b05,"['salvación', 'db', 'ser', 'odiotristeza', 'solo', 'vivir', '1vez', 'querer', 'perder yo', 'd', 'propio', 'vida']",anorexia
user0835,1d8542b69cbf,"['receta', 'sano', 'cupcakes', 'coco', 'glutir', 'azúcar', 'lactós', 'comidasaludable', 'receta', 'cupcakes', 'healthyfood', 'healthyrecipes']",control
user0836,4f9eaf2ace64,"['tecnología', 'portátil', 'incorporo', 'mayor', 'fuerza', 'industrio', 'punto', 'considerar', 'elemento', 'diferenciar', 'éxito', 'fracaso', 'gym', 'gimnasio', 'bienestar', 'spa', 'apps', 'aplicación']",control
user0837,2a232c7fac35,"['anorexia', 'nervioso', 'infografía', 'psicologia', 'anorexia']",control
user0838,7a5633b1e03a,"['paso', 'ir', 'morir', 'gordo', 'bulimia', 'bulimianervós', 'bulimic', 'bulimicgirl', 'anorexia', 'anorexiaeetclub', 'anorexiarecovery', 'anorexic', 'tca', 'eatingdisorder', 'gordadescarado', 'proán', 'promia']",anorexia
user0839,88035ce766e1,"['aún', 'tiempo', 'cumplir', 'propósito', 'ir', 'gym', 'únicamente', 'trabajar', 'hora', 'diario', 'verá', 'resultado', 'performar', 'mejor', 'instalación', 'entrenador', 'transformarte', 'info', '722', '342', '1334', 'miquiosco', 'proveedoresmiquiosco', 'tolucar']",control
user0840,31406db19343,"['comer', 'placer']",anorexia
user0841,1a63c04dde58,"['ver', 'pasado', 'das', 'cuenta', 'q', 'aumentaste', 'ves', 'bajar', 'sad', 'skinny', 'thinspo', 'body']",anorexia
user0842,0b5c6bde9091,"['feo', 'feo', 'comer', 'engordar', 'princesasdecristal']",anorexia
user0843,b6641d75e4d7,"['poder', 'ser', 'mujer', 'delgado', 'mundo', 'si', 'poco', 'nulo', 'confianza', 'verá', 'igual', 'miserable', 'favor', 'quiéranse', 'demá', 'notar', 'autoestima', 'poder', 'ver', 'increíbl', 'si', 'necesitar', 'alguien', 'hablar', 'poder', 'mandarme', 'dm']",control
user0844,fde3a0e7f58f,"['decís', 'pedazo', 'recetazar', 'traemos', 'hoy', 'muchísimo', 'gracias', 'healthyfit', 'dejarnoslar', 'web', 'nutricion', 'ing', 'comida', 'receta', 'saludable', 'calamar', 'foodporn', 'recetassanas', 'healthy', 'felizfindir']",control
user0845,77b93ec9cccf,"['estomago', 'ruge', 'haber', 'comer', 'aunque', 'seguir', 'quejar él', 'comeré', 'c', 'comida']",anorexia
user0846,42c72b0985f5,"['cada', 'vez', 'alegrar', 'mas', 'estir', 'conmigo', 'hoy', 'comer', 'uno', '300kcal', 'ahora', 'quemare', '800kcal', 'ejercicio']",anorexia
user0847,de5d58dbf90e,"['cambio', 'decir', 'capaz']",control
user0848,9c5a4a4e484a,"['día', 'casual', 'entrenamiento', 'darkroomapp', 'ejercicio', 'gym', 'salud', 'fit', 'deporte', 'n', 'entrenamiento', 'vidasán', 'motivacion', 'workout', 'saludable', 'nutricion', 'gimnasio', 'motivation']",control
user0849,8551acc1c497,"['buen', 'día', 'príncipe', 'pensado', 'empezar', 'hacer', 'ejercicio', 'tampoco', 'mínimo', 'servir', 'esquire', 'gaymadrid', 'saunagay', 'felizjuev']",control
user0850,c6ff8afc9dbd,"['sano', 'donut', 'ir', 'parar']",control
user0851,9f25ab127a76,"['ir', 'bien', 'comer', 'agua', 'ver', 'si', 'duro', 'llegar', 'casa', 'ana', 'mia', 'anorexia', 'bulimia', 'proán', 'promia']",anorexia
user0852,9163f0ddbb61,"['arrancar', 'juegos', 'hambre', 'conocido', 'dietar', 'culpa', 'post', 'festividad', 'apuralechuga', 'detox']",anorexia
user0853,bbe01ccb54b2,"['bajardepeso', 'receta', 'pastel', 'carnir', 'patata']",control
user0854,03207d160faa,"['aunque', 'pretensión', 'musculación', 'sino', 'simplemente', 'mantenerte', 'saludable', 'empezar', 'hacer', 'ejercicio', 'formar', 'planificado', 'expectativa', 'real', 'deporte', 'nutriciondeportivo']",control
user0855,367f6a22f9a3,"['empuje', 'vertical', 'unilateral', 'landmine', 'banda', 'elástico', '3x8', 'entrenamiento', 'fuerza', 'salud', 'sobrepeso', 'obesidad', 'embarazo', 'postparto', 'adultosmayor', 'entrenadorpersonal', 'san']",control
user0856,401e4f2028dc,"['después', 'mama', 'decir', 'envuelta', 'capa', 'grasa', 'querer', 'salir', 'mundo', 'cómo', 'ver']",anorexia
user0857,58f2bafb5c80,"['wok', 'solomillo', 'cerdo', 'nuggl', 'arroz', 'verdura', 'sojo', 'wok', 'comidaoriental', 'nuddl', 'solomillo', 'comidasán', 'comida', 'food', 'foodporn', 'foodphotography', 'buenacén']",control
user0858,14f8efdaa4bd,"['cansado', 'escuchar', 'voz', 'án', 'mia', 'nunca', 'dejar', 'paz', 'anamio', 'skinnyplear']",anorexia
user0859,9d7703421f73,"['semana', 'mierdo', 'sentir', 'tanto', 'mal', 'vez', 'ir', 'caer', 'proán', 'skinny']",anorexia
user0860,3397ab7d10cb,"['pesar', 'menos', 'nunca', 'sohappy', 'ahre']",anorexia
